threshold,resolution,iou,identifier,uniprot_id
8,0.2,0.843,7k9c,Q9KGD7
8,0.3,0.843,7k9c,Q9KGD7
8,0.4,0.887,7k9c,Q9KGD7
8,0.5,0.896,7k9c,Q9KGD7
8,0.6,0.896,7k9c,Q9KGD7
8,0.7,0.896,7k9c,Q9KGD7
8,0.8,0.896,7k9c,Q9KGD7
8,0.9,0.905,7k9c,Q9KGD7
8,1.0,0.535,7k9c,Q9KGD7
8,1.1,0.843,7k9c,Q9KGD7
8,1.2,0.843,7k9c,Q9KGD7
8,1.3,0.843,7k9c,Q9KGD7
8,1.4,0.843,7k9c,Q9KGD7
8,1.5,0.843,7k9c,Q9KGD7
9,0.1,0.843,7k9c,Q9KGD7
9,0.2,0.843,7k9c,Q9KGD7
9,0.3,0.843,7k9c,Q9KGD7
9,0.4,0.887,7k9c,Q9KGD7
9,0.5,0.887,7k9c,Q9KGD7
9,0.6,0.887,7k9c,Q9KGD7
9,0.7,0.896,7k9c,Q9KGD7
9,0.8,0.896,7k9c,Q9KGD7
9,0.9,0.905,7k9c,Q9KGD7
9,1.0,0.934,7k9c,Q9KGD7
9,1.1,0.843,7k9c,Q9KGD7
9,1.2,0.843,7k9c,Q9KGD7
9,1.3,0.843,7k9c,Q9KGD7
9,1.4,0.843,7k9c,Q9KGD7
9,1.5,0.843,7k9c,Q9KGD7
10,0.1,0.843,7k9c,Q9KGD7
10,0.2,0.843,7k9c,Q9KGD7
10,0.3,0.843,7k9c,Q9KGD7
10,0.4,0.843,7k9c,Q9KGD7
10,0.5,0.878,7k9c,Q9KGD7
10,0.6,0.887,7k9c,Q9KGD7
10,0.7,0.896,7k9c,Q9KGD7
10,0.8,0.896,7k9c,Q9KGD7
10,0.9,0.905,7k9c,Q9KGD7
10,1.0,0.912,7k9c,Q9KGD7
10,1.1,0.843,7k9c,Q9KGD7
10,1.2,0.843,7k9c,Q9KGD7
10,1.3,0.843,7k9c,Q9KGD7
10,1.4,0.843,7k9c,Q9KGD7
10,1.5,0.843,7k9c,Q9KGD7
0,0.1,1.0,2oq3,P69824
0,0.2,1.0,2oq3,P69824
0,0.3,1.0,2oq3,P69824
0,0.4,1.0,2oq3,P69824
0,0.5,1.0,2oq3,P69824
0,0.6,1.0,2oq3,P69824
0,0.7,0.925,2oq3,P69824
0,0.8,0.646,2oq3,P69824
0,0.9,0.571,2oq3,P69824
0,1.0,0.293,2oq3,P69824
0,1.1,0.184,2oq3,P69824
0,1.2,0.184,2oq3,P69824
0,1.3,0.17,2oq3,P69824
0,1.4,0.17,2oq3,P69824
0,1.5,0.156,2oq3,P69824
1,0.1,1.0,2oq3,P69824
1,0.2,1.0,2oq3,P69824
1,0.3,1.0,2oq3,P69824
1,0.4,1.0,2oq3,P69824
1,0.5,1.0,2oq3,P69824
1,0.6,1.0,2oq3,P69824
1,0.7,1.0,2oq3,P69824
1,0.8,0.755,2oq3,P69824
1,0.9,0.442,2oq3,P69824
1,1.0,0.361,2oq3,P69824
1,1.1,0.19,2oq3,P69824
1,1.2,0.177,2oq3,P69824
1,1.3,0.17,2oq3,P69824
1,1.4,0.156,2oq3,P69824
1,1.5,0.156,2oq3,P69824
2,0.1,1.0,2oq3,P69824
2,0.2,1.0,2oq3,P69824
2,0.3,1.0,2oq3,P69824
2,0.4,1.0,2oq3,P69824
2,0.5,1.0,2oq3,P69824
2,0.6,1.0,2oq3,P69824
2,0.7,1.0,2oq3,P69824
2,0.8,1.0,2oq3,P69824
2,0.9,0.646,2oq3,P69824
2,1.0,0.286,2oq3,P69824
2,1.1,0.204,2oq3,P69824
2,1.2,0.177,2oq3,P69824
2,1.3,0.156,2oq3,P69824
2,1.4,0.156,2oq3,P69824
2,1.5,0.156,2oq3,P69824
3,0.1,1.0,2oq3,P69824
3,0.2,1.0,2oq3,P69824
3,0.3,1.0,2oq3,P69824
3,0.4,1.0,2oq3,P69824
3,0.5,1.0,2oq3,P69824
3,0.6,1.0,2oq3,P69824
3,0.7,1.0,2oq3,P69824
3,0.8,1.0,2oq3,P69824
3,0.9,0.483,2oq3,P69824
3,1.0,0.333,2oq3,P69824
3,1.1,0.19,2oq3,P69824
3,1.2,0.17,2oq3,P69824
3,1.3,0.156,2oq3,P69824
3,1.4,0.156,2oq3,P69824
3,1.5,0.156,2oq3,P69824
4,0.1,1.0,2oq3,P69824
4,0.2,1.0,2oq3,P69824
4,0.3,1.0,2oq3,P69824
4,0.4,1.0,2oq3,P69824
4,0.5,1.0,2oq3,P69824
4,0.6,1.0,2oq3,P69824
4,0.7,1.0,2oq3,P69824
4,0.8,1.0,2oq3,P69824
4,0.9,1.0,2oq3,P69824
4,1.0,0.32,2oq3,P69824
4,1.1,0.224,2oq3,P69824
4,1.2,0.156,2oq3,P69824
4,1.3,0.156,2oq3,P69824
4,1.4,0.088,2oq3,P69824
4,1.5,0.082,2oq3,P69824
5,0.1,1.0,2oq3,P69824
5,0.2,1.0,2oq3,P69824
5,0.3,1.0,2oq3,P69824
5,0.4,1.0,2oq3,P69824
5,0.5,1.0,2oq3,P69824
5,0.6,1.0,2oq3,P69824
5,0.7,1.0,2oq3,P69824
5,0.8,1.0,2oq3,P69824
5,0.9,1.0,2oq3,P69824
5,1.0,0.32,2oq3,P69824
5,1.1,0.333,2oq3,P69824
5,1.2,0.129,2oq3,P69824
5,1.3,0.082,2oq3,P69824
5,1.4,0.075,2oq3,P69824
5,1.5,0.075,2oq3,P69824
6,0.1,1.0,2oq3,P69824
6,0.2,1.0,2oq3,P69824
6,0.3,1.0,2oq3,P69824
6,0.4,1.0,2oq3,P69824
6,0.5,1.0,2oq3,P69824
6,0.6,1.0,2oq3,P69824
6,0.7,1.0,2oq3,P69824
6,0.8,1.0,2oq3,P69824
6,0.9,1.0,2oq3,P69824
6,1.0,0.388,2oq3,P69824
6,1.1,0.082,2oq3,P69824
6,1.2,1.0,2oq3,P69824
6,1.3,1.0,2oq3,P69824
6,1.4,0.075,2oq3,P69824
6,1.5,1.0,2oq3,P69824
7,0.1,1.0,2oq3,P69824
7,0.2,1.0,2oq3,P69824
7,0.3,1.0,2oq3,P69824
7,0.4,1.0,2oq3,P69824
7,0.5,1.0,2oq3,P69824
7,0.6,1.0,2oq3,P69824
7,0.7,1.0,2oq3,P69824
7,0.8,1.0,2oq3,P69824
7,0.9,1.0,2oq3,P69824
7,1.0,0.571,2oq3,P69824
7,1.1,1.0,2oq3,P69824
7,1.2,0.075,2oq3,P69824
7,1.3,1.0,2oq3,P69824
7,1.4,1.0,2oq3,P69824
7,1.5,1.0,2oq3,P69824
8,0.1,1.0,2oq3,P69824
8,0.2,1.0,2oq3,P69824
8,0.3,1.0,2oq3,P69824
8,0.4,1.0,2oq3,P69824
8,0.5,1.0,2oq3,P69824
8,0.6,1.0,2oq3,P69824
8,0.7,1.0,2oq3,P69824
8,0.8,1.0,2oq3,P69824
8,0.9,1.0,2oq3,P69824
8,1.0,0.578,2oq3,P69824
8,1.1,0.068,2oq3,P69824
8,1.2,1.0,2oq3,P69824
8,1.3,1.0,2oq3,P69824
8,1.4,1.0,2oq3,P69824
8,1.5,1.0,2oq3,P69824
9,0.1,1.0,2oq3,P69824
9,0.2,1.0,2oq3,P69824
9,0.3,1.0,2oq3,P69824
9,0.4,1.0,2oq3,P69824
9,0.5,1.0,2oq3,P69824
9,0.6,1.0,2oq3,P69824
9,0.7,1.0,2oq3,P69824
9,0.8,1.0,2oq3,P69824
9,0.9,1.0,2oq3,P69824
9,1.0,0.585,2oq3,P69824
9,1.1,1.0,2oq3,P69824
9,1.2,1.0,2oq3,P69824
9,1.3,1.0,2oq3,P69824
9,1.4,1.0,2oq3,P69824
9,1.5,1.0,2oq3,P69824
10,0.1,1.0,2oq3,P69824
10,0.2,1.0,2oq3,P69824
10,0.3,1.0,2oq3,P69824
10,0.4,1.0,2oq3,P69824
10,0.5,1.0,2oq3,P69824
10,0.6,1.0,2oq3,P69824
10,0.7,1.0,2oq3,P69824
10,0.8,1.0,2oq3,P69824
10,0.9,1.0,2oq3,P69824
10,1.0,0.612,2oq3,P69824
10,1.1,1.0,2oq3,P69824
10,1.2,1.0,2oq3,P69824
10,1.3,1.0,2oq3,P69824
10,1.4,1.0,2oq3,P69824
10,1.5,1.0,2oq3,P69824
0,0.1,0.99,1n97,Q746J6
0,0.2,0.99,1n97,Q746J6
0,0.3,0.99,1n97,Q746J6
0,0.4,0.943,1n97,Q746J6
0,0.5,0.943,1n97,Q746J6
0,0.6,0.504,1n97,Q746J6
0,0.7,0.419,1n97,Q746J6
0,0.8,0.432,1n97,Q746J6
0,0.9,0.404,1n97,Q746J6
0,1.0,0.314,1n97,Q746J6
0,1.1,0.311,1n97,Q746J6
0,1.2,0.242,1n97,Q746J6
0,1.3,0.268,1n97,Q746J6
0,1.4,0.265,1n97,Q746J6
0,1.5,0.239,1n97,Q746J6
1,0.1,0.99,1n97,Q746J6
1,0.2,0.99,1n97,Q746J6
1,0.3,0.99,1n97,Q746J6
1,0.4,0.99,1n97,Q746J6
1,0.5,0.943,1n97,Q746J6
1,0.6,0.99,1n97,Q746J6
1,0.7,0.437,1n97,Q746J6
1,0.8,0.409,1n97,Q746J6
1,0.9,0.401,1n97,Q746J6
1,1.0,0.445,1n97,Q746J6
1,1.1,0.312,1n97,Q746J6
1,1.2,0.308,1n97,Q746J6
1,1.3,0.239,1n97,Q746J6
1,1.4,0.273,1n97,Q746J6
1,1.5,0.281,1n97,Q746J6
2,0.1,0.99,1n97,Q746J6
2,0.2,0.99,1n97,Q746J6
2,0.3,0.99,1n97,Q746J6
2,0.4,0.99,1n97,Q746J6
2,0.5,0.99,1n97,Q746J6
2,0.6,0.943,1n97,Q746J6
2,0.7,0.645,1n97,Q746J6
2,0.8,0.434,1n97,Q746J6
2,0.9,0.411,1n97,Q746J6
2,1.0,0.391,1n97,Q746J6
2,1.1,0.383,1n97,Q746J6
2,1.2,0.308,1n97,Q746J6
2,1.3,0.239,1n97,Q746J6
2,1.4,0.265,1n97,Q746J6
2,1.5,0.234,1n97,Q746J6
3,0.1,0.99,1n97,Q746J6
3,0.2,0.99,1n97,Q746J6
3,0.3,0.99,1n97,Q746J6
3,0.4,0.99,1n97,Q746J6
3,0.5,0.99,1n97,Q746J6
3,0.6,0.99,1n97,Q746J6
3,0.7,0.943,1n97,Q746J6
3,0.8,0.543,1n97,Q746J6
3,0.9,0.434,1n97,Q746J6
3,1.0,0.422,1n97,Q746J6
3,1.1,0.388,1n97,Q746J6
3,1.2,0.312,1n97,Q746J6
3,1.3,0.273,1n97,Q746J6
3,1.4,0.175,1n97,Q746J6
3,1.5,0.21,1n97,Q746J6
4,0.1,0.99,1n97,Q746J6
4,0.2,0.99,1n97,Q746J6
4,0.3,0.99,1n97,Q746J6
4,0.4,0.99,1n97,Q746J6
4,0.5,0.99,1n97,Q746J6
4,0.6,0.99,1n97,Q746J6
4,0.7,0.943,1n97,Q746J6
4,0.8,0.951,1n97,Q746J6
4,0.9,0.45,1n97,Q746J6
4,1.0,0.424,1n97,Q746J6
4,1.1,0.391,1n97,Q746J6
4,1.2,0.342,1n97,Q746J6
4,1.3,0.226,1n97,Q746J6
4,1.4,0.169,1n97,Q746J6
4,1.5,0.164,1n97,Q746J6
5,0.1,0.99,1n97,Q746J6
5,0.2,0.99,1n97,Q746J6
5,0.3,0.99,1n97,Q746J6
5,0.4,0.99,1n97,Q746J6
5,0.5,0.99,1n97,Q746J6
5,0.6,0.99,1n97,Q746J6
5,0.7,0.99,1n97,Q746J6
5,0.8,0.943,1n97,Q746J6
5,0.9,0.465,1n97,Q746J6
5,1.0,0.422,1n97,Q746J6
5,1.1,0.41,1n97,Q746J6
5,1.2,0.218,1n97,Q746J6
5,1.3,0.161,1n97,Q746J6
5,1.4,0.156,1n97,Q746J6
5,1.5,0.145,1n97,Q746J6
6,0.1,0.99,1n97,Q746J6
6,0.2,0.99,1n97,Q746J6
6,0.3,0.99,1n97,Q746J6
6,0.4,0.99,1n97,Q746J6
6,0.5,0.99,1n97,Q746J6
6,0.6,0.99,1n97,Q746J6
6,0.7,0.99,1n97,Q746J6
6,0.8,0.99,1n97,Q746J6
6,0.9,0.99,1n97,Q746J6
6,1.0,0.393,1n97,Q746J6
6,1.1,0.298,1n97,Q746J6
6,1.2,0.161,1n97,Q746J6
6,1.3,0.143,1n97,Q746J6
6,1.4,0.112,1n97,Q746J6
6,1.5,0.112,1n97,Q746J6
7,0.1,0.99,1n97,Q746J6
7,0.2,0.99,1n97,Q746J6
7,0.3,0.99,1n97,Q746J6
7,0.4,0.99,1n97,Q746J6
7,0.5,0.99,1n97,Q746J6
7,0.6,0.99,1n97,Q746J6
7,0.7,0.99,1n97,Q746J6
7,0.8,0.99,1n97,Q746J6
7,0.9,0.943,1n97,Q746J6
7,1.0,0.406,1n97,Q746J6
7,1.1,0.174,1n97,Q746J6
7,1.2,0.145,1n97,Q746J6
7,1.3,0.114,1n97,Q746J6
7,1.4,0.114,1n97,Q746J6
7,1.5,0.112,1n97,Q746J6
8,0.1,0.99,1n97,Q746J6
8,0.2,0.99,1n97,Q746J6
8,0.3,0.99,1n97,Q746J6
8,0.4,0.99,1n97,Q746J6
8,0.5,0.99,1n97,Q746J6
8,0.6,0.99,1n97,Q746J6
8,0.7,0.99,1n97,Q746J6
8,0.8,0.99,1n97,Q746J6
8,0.9,0.943,1n97,Q746J6
8,1.0,0.64,1n97,Q746J6
8,1.1,0.171,1n97,Q746J6
8,1.2,0.117,1n97,Q746J6
8,1.3,0.117,1n97,Q746J6
8,1.4,0.112,1n97,Q746J6
8,1.5,0.109,1n97,Q746J6
9,0.1,0.99,1n97,Q746J6
9,0.2,0.99,1n97,Q746J6
9,0.3,0.99,1n97,Q746J6
9,0.4,0.99,1n97,Q746J6
9,0.5,0.99,1n97,Q746J6
9,0.6,0.99,1n97,Q746J6
9,0.7,0.99,1n97,Q746J6
9,0.8,0.99,1n97,Q746J6
9,0.9,0.99,1n97,Q746J6
9,1.0,0.63,1n97,Q746J6
9,1.1,0.457,1n97,Q746J6
9,1.2,0.119,1n97,Q746J6
9,1.3,0.117,1n97,Q746J6
9,1.4,0.052,1n97,Q746J6
9,1.5,0.049,1n97,Q746J6
10,0.1,0.99,1n97,Q746J6
10,0.2,0.99,1n97,Q746J6
10,0.3,0.99,1n97,Q746J6
10,0.4,0.99,1n97,Q746J6
10,0.5,0.99,1n97,Q746J6
10,0.6,0.99,1n97,Q746J6
10,0.7,0.99,1n97,Q746J6
10,0.8,0.99,1n97,Q746J6
10,0.9,0.99,1n97,Q746J6
10,1.0,0.627,1n97,Q746J6
10,1.1,0.457,1n97,Q746J6
10,1.2,0.114,1n97,Q746J6
10,1.3,0.052,1n97,Q746J6
10,1.4,0.047,1n97,Q746J6
10,1.5,0.047,1n97,Q746J6
0,0.1,0.982,2gzb,P83051
0,0.2,0.982,2gzb,P83051
0,0.3,0.982,2gzb,P83051
0,0.4,0.982,2gzb,P83051
0,0.5,0.982,2gzb,P83051
0,0.6,0.982,2gzb,P83051
0,0.7,0.982,2gzb,P83051
0,0.8,0.479,2gzb,P83051
0,0.9,0.479,2gzb,P83051
0,1.0,0.233,2gzb,P83051
0,1.1,0.227,2gzb,P83051
0,1.2,0.196,2gzb,P83051
0,1.3,0.196,2gzb,P83051
0,1.4,0.184,2gzb,P83051
0,1.5,0.08,2gzb,P83051
1,0.1,0.982,2gzb,P83051
1,0.2,0.982,2gzb,P83051
1,0.3,0.982,2gzb,P83051
1,0.4,0.982,2gzb,P83051
1,0.5,0.982,2gzb,P83051
1,0.6,0.982,2gzb,P83051
1,0.7,0.982,2gzb,P83051
1,0.8,0.982,2gzb,P83051
1,0.9,0.436,2gzb,P83051
1,1.0,0.423,2gzb,P83051
1,1.1,0.209,2gzb,P83051
1,1.2,0.196,2gzb,P83051
1,1.3,0.19,2gzb,P83051
1,1.4,0.08,2gzb,P83051
1,1.5,0.08,2gzb,P83051
2,0.1,0.982,2gzb,P83051
2,0.2,0.982,2gzb,P83051
2,0.3,0.982,2gzb,P83051
2,0.4,0.982,2gzb,P83051
2,0.5,0.982,2gzb,P83051
2,0.6,0.982,2gzb,P83051
2,0.7,0.982,2gzb,P83051
2,0.8,0.982,2gzb,P83051
2,0.9,0.515,2gzb,P83051
2,1.0,0.227,2gzb,P83051
2,1.1,0.239,2gzb,P83051
2,1.2,0.196,2gzb,P83051
2,1.3,0.08,2gzb,P83051
2,1.4,0.074,2gzb,P83051
2,1.5,0.074,2gzb,P83051
3,0.1,0.982,2gzb,P83051
3,0.2,0.982,2gzb,P83051
3,0.3,0.982,2gzb,P83051
3,0.4,0.982,2gzb,P83051
3,0.5,0.982,2gzb,P83051
3,0.6,0.982,2gzb,P83051
3,0.7,0.982,2gzb,P83051
3,0.8,0.982,2gzb,P83051
3,0.9,0.588,2gzb,P83051
3,1.0,0.178,2gzb,P83051
3,1.1,0.209,2gzb,P83051
3,1.2,0.074,2gzb,P83051
3,1.3,0.074,2gzb,P83051
3,1.4,0.074,2gzb,P83051
3,1.5,0.067,2gzb,P83051
4,0.1,0.982,2gzb,P83051
4,0.2,0.982,2gzb,P83051
4,0.3,0.982,2gzb,P83051
4,0.4,0.982,2gzb,P83051
4,0.5,0.982,2gzb,P83051
4,0.6,0.982,2gzb,P83051
4,0.7,0.982,2gzb,P83051
4,0.8,0.982,2gzb,P83051
4,0.9,0.982,2gzb,P83051
4,1.0,0.319,2gzb,P83051
4,1.1,0.147,2gzb,P83051
4,1.2,0.061,2gzb,P83051
4,1.3,0.982,2gzb,P83051
4,1.4,0.982,2gzb,P83051
4,1.5,0.982,2gzb,P83051
5,0.1,0.982,2gzb,P83051
5,0.2,0.982,2gzb,P83051
5,0.3,0.982,2gzb,P83051
5,0.4,0.982,2gzb,P83051
5,0.5,0.982,2gzb,P83051
5,0.6,0.982,2gzb,P83051
5,0.7,0.982,2gzb,P83051
5,0.8,0.982,2gzb,P83051
5,0.9,0.982,2gzb,P83051
5,1.0,0.358,2gzb,P83051
5,1.1,0.153,2gzb,P83051
5,1.2,0.982,2gzb,P83051
5,1.3,0.982,2gzb,P83051
5,1.4,0.982,2gzb,P83051
5,1.5,0.982,2gzb,P83051
6,0.1,0.982,2gzb,P83051
6,0.2,0.982,2gzb,P83051
6,0.3,0.982,2gzb,P83051
6,0.4,0.982,2gzb,P83051
6,0.5,0.982,2gzb,P83051
6,0.6,0.982,2gzb,P83051
6,0.7,0.982,2gzb,P83051
6,0.8,0.982,2gzb,P83051
6,0.9,0.982,2gzb,P83051
6,1.0,0.491,2gzb,P83051
6,1.1,0.166,2gzb,P83051
6,1.2,0.982,2gzb,P83051
6,1.3,0.982,2gzb,P83051
6,1.4,0.982,2gzb,P83051
6,1.5,0.982,2gzb,P83051
7,0.1,0.982,2gzb,P83051
7,0.2,0.982,2gzb,P83051
7,0.3,0.982,2gzb,P83051
7,0.4,0.982,2gzb,P83051
7,0.5,0.982,2gzb,P83051
7,0.6,0.982,2gzb,P83051
7,0.7,0.982,2gzb,P83051
7,0.8,0.982,2gzb,P83051
7,0.9,0.982,2gzb,P83051
7,1.0,0.64,2gzb,P83051
7,1.1,0.123,2gzb,P83051
7,1.2,0.982,2gzb,P83051
7,1.3,0.982,2gzb,P83051
7,1.4,0.982,2gzb,P83051
7,1.5,0.982,2gzb,P83051
8,0.1,0.982,2gzb,P83051
8,0.2,0.982,2gzb,P83051
8,0.3,0.982,2gzb,P83051
8,0.4,0.982,2gzb,P83051
8,0.5,0.982,2gzb,P83051
8,0.6,0.982,2gzb,P83051
8,0.7,0.982,2gzb,P83051
8,0.8,0.982,2gzb,P83051
8,0.9,0.982,2gzb,P83051
8,1.0,0.467,2gzb,P83051
8,1.1,0.117,2gzb,P83051
8,1.2,0.982,2gzb,P83051
8,1.3,0.982,2gzb,P83051
8,1.4,0.982,2gzb,P83051
8,1.5,0.982,2gzb,P83051
9,0.1,0.982,2gzb,P83051
9,0.2,0.982,2gzb,P83051
9,0.3,0.982,2gzb,P83051
9,0.4,0.982,2gzb,P83051
9,0.5,0.982,2gzb,P83051
9,0.6,0.982,2gzb,P83051
9,0.7,0.982,2gzb,P83051
9,0.8,0.982,2gzb,P83051
9,0.9,0.982,2gzb,P83051
9,1.0,0.661,2gzb,P83051
9,1.1,0.104,2gzb,P83051
9,1.2,0.982,2gzb,P83051
9,1.3,0.982,2gzb,P83051
9,1.4,0.982,2gzb,P83051
9,1.5,0.982,2gzb,P83051
10,0.1,0.982,2gzb,P83051
10,0.2,0.982,2gzb,P83051
10,0.3,0.982,2gzb,P83051
10,0.4,0.982,2gzb,P83051
10,0.5,0.982,2gzb,P83051
10,0.6,0.982,2gzb,P83051
10,0.7,0.982,2gzb,P83051
10,0.8,0.982,2gzb,P83051
10,0.9,0.982,2gzb,P83051
10,1.0,0.661,2gzb,P83051
10,1.1,0.061,2gzb,P83051
10,1.2,0.982,2gzb,P83051
10,1.3,0.982,2gzb,P83051
10,1.4,0.982,2gzb,P83051
10,1.5,0.982,2gzb,P83051
0,0.1,0.319,5ayk,Q9DC23
0,0.2,0.418,5ayk,Q9DC23
0,0.3,0.418,5ayk,Q9DC23
0,0.4,0.583,5ayk,Q9DC23
0,0.5,0.583,5ayk,Q9DC23
0,0.6,0.583,5ayk,Q9DC23
0,0.7,0.585,5ayk,Q9DC23
0,0.8,0.765,5ayk,Q9DC23
0,0.9,0.765,5ayk,Q9DC23
0,1.0,0.765,5ayk,Q9DC23
0,1.1,0.763,5ayk,Q9DC23
0,1.2,0.765,5ayk,Q9DC23
0,1.3,0.771,5ayk,Q9DC23
0,1.4,0.773,5ayk,Q9DC23
0,1.5,0.773,5ayk,Q9DC23
1,0.1,0.32,5ayk,Q9DC23
1,0.2,0.32,5ayk,Q9DC23
1,0.3,0.418,5ayk,Q9DC23
1,0.4,0.583,5ayk,Q9DC23
1,0.5,0.583,5ayk,Q9DC23
1,0.6,0.583,5ayk,Q9DC23
1,0.7,0.583,5ayk,Q9DC23
1,0.8,0.583,5ayk,Q9DC23
1,0.9,0.765,5ayk,Q9DC23
1,1.0,0.765,5ayk,Q9DC23
1,1.1,0.763,5ayk,Q9DC23
1,1.2,0.763,5ayk,Q9DC23
1,1.3,0.765,5ayk,Q9DC23
1,1.4,0.771,5ayk,Q9DC23
1,1.5,0.779,5ayk,Q9DC23
2,0.1,0.109,5ayk,Q9DC23
2,0.2,0.32,5ayk,Q9DC23
2,0.3,0.418,5ayk,Q9DC23
2,0.4,0.412,5ayk,Q9DC23
2,0.5,0.583,5ayk,Q9DC23
2,0.6,0.583,5ayk,Q9DC23
2,0.7,0.583,5ayk,Q9DC23
2,0.8,0.583,5ayk,Q9DC23
2,0.9,0.583,5ayk,Q9DC23
2,1.0,0.766,5ayk,Q9DC23
2,1.1,0.764,5ayk,Q9DC23
2,1.2,0.763,5ayk,Q9DC23
2,1.3,0.763,5ayk,Q9DC23
2,1.4,0.753,5ayk,Q9DC23
2,1.5,0.752,5ayk,Q9DC23
3,0.1,0.109,5ayk,Q9DC23
3,0.2,0.109,5ayk,Q9DC23
3,0.3,0.32,5ayk,Q9DC23
3,0.4,0.412,5ayk,Q9DC23
3,0.5,0.412,5ayk,Q9DC23
3,0.6,0.583,5ayk,Q9DC23
3,0.7,0.583,5ayk,Q9DC23
3,0.8,0.583,5ayk,Q9DC23
3,0.9,0.583,5ayk,Q9DC23
3,1.0,0.581,5ayk,Q9DC23
3,1.1,0.581,5ayk,Q9DC23
3,1.2,0.581,5ayk,Q9DC23
3,1.3,0.765,5ayk,Q9DC23
3,1.4,0.745,5ayk,Q9DC23
3,1.5,0.744,5ayk,Q9DC23
4,0.1,0.109,5ayk,Q9DC23
4,0.2,0.109,5ayk,Q9DC23
4,0.3,0.109,5ayk,Q9DC23
4,0.4,0.109,5ayk,Q9DC23
4,0.5,0.412,5ayk,Q9DC23
4,0.6,0.413,5ayk,Q9DC23
4,0.7,0.412,5ayk,Q9DC23
4,0.8,0.583,5ayk,Q9DC23
4,0.9,0.555,5ayk,Q9DC23
4,1.0,0.583,5ayk,Q9DC23
4,1.1,0.563,5ayk,Q9DC23
4,1.2,0.563,5ayk,Q9DC23
4,1.3,0.565,5ayk,Q9DC23
4,1.4,0.565,5ayk,Q9DC23
4,1.5,0.746,5ayk,Q9DC23
5,0.1,0.109,5ayk,Q9DC23
5,0.2,0.109,5ayk,Q9DC23
5,0.3,0.11,5ayk,Q9DC23
5,0.4,0.11,5ayk,Q9DC23
5,0.5,0.109,5ayk,Q9DC23
5,0.6,0.211,5ayk,Q9DC23
5,0.7,0.201,5ayk,Q9DC23
5,0.8,0.412,5ayk,Q9DC23
5,0.9,0.561,5ayk,Q9DC23
5,1.0,0.573,5ayk,Q9DC23
5,1.1,0.56,5ayk,Q9DC23
5,1.2,0.559,5ayk,Q9DC23
5,1.3,0.561,5ayk,Q9DC23
5,1.4,0.565,5ayk,Q9DC23
5,1.5,0.563,5ayk,Q9DC23
6,0.1,0.109,5ayk,Q9DC23
6,0.2,0.109,5ayk,Q9DC23
6,0.3,0.109,5ayk,Q9DC23
6,0.4,0.109,5ayk,Q9DC23
6,0.5,0.109,5ayk,Q9DC23
6,0.6,0.109,5ayk,Q9DC23
6,0.7,0.21,5ayk,Q9DC23
6,0.8,0.201,5ayk,Q9DC23
6,0.9,0.206,5ayk,Q9DC23
6,1.0,0.345,5ayk,Q9DC23
6,1.1,0.345,5ayk,Q9DC23
6,1.2,0.344,5ayk,Q9DC23
6,1.3,0.561,5ayk,Q9DC23
6,1.4,0.56,5ayk,Q9DC23
6,1.5,0.561,5ayk,Q9DC23
7,0.1,0.109,5ayk,Q9DC23
7,0.2,0.109,5ayk,Q9DC23
7,0.3,0.109,5ayk,Q9DC23
7,0.4,0.109,5ayk,Q9DC23
7,0.5,0.11,5ayk,Q9DC23
7,0.6,0.109,5ayk,Q9DC23
7,0.7,0.109,5ayk,Q9DC23
7,0.8,0.21,5ayk,Q9DC23
7,0.9,0.206,5ayk,Q9DC23
7,1.0,0.33,5ayk,Q9DC23
7,1.1,0.33,5ayk,Q9DC23
7,1.2,0.33,5ayk,Q9DC23
7,1.3,0.335,5ayk,Q9DC23
7,1.4,0.35,5ayk,Q9DC23
7,1.5,0.356,5ayk,Q9DC23
8,0.1,0.024,5ayk,Q9DC23
8,0.2,0.109,5ayk,Q9DC23
8,0.3,0.109,5ayk,Q9DC23
8,0.4,0.109,5ayk,Q9DC23
8,0.5,0.109,5ayk,Q9DC23
8,0.6,0.109,5ayk,Q9DC23
8,0.7,0.11,5ayk,Q9DC23
8,0.8,0.11,5ayk,Q9DC23
8,0.9,0.21,5ayk,Q9DC23
8,1.0,0.211,5ayk,Q9DC23
8,1.1,0.329,5ayk,Q9DC23
8,1.2,0.329,5ayk,Q9DC23
8,1.3,0.331,5ayk,Q9DC23
8,1.4,0.351,5ayk,Q9DC23
8,1.5,0.359,5ayk,Q9DC23
9,0.1,0.024,5ayk,Q9DC23
9,0.2,0.109,5ayk,Q9DC23
9,0.3,0.109,5ayk,Q9DC23
9,0.4,0.109,5ayk,Q9DC23
9,0.5,0.109,5ayk,Q9DC23
9,0.6,0.11,5ayk,Q9DC23
9,0.7,0.11,5ayk,Q9DC23
9,0.8,0.11,5ayk,Q9DC23
9,0.9,0.11,5ayk,Q9DC23
9,1.0,0.209,5ayk,Q9DC23
9,1.1,0.341,5ayk,Q9DC23
9,1.2,0.328,5ayk,Q9DC23
9,1.3,0.346,5ayk,Q9DC23
9,1.4,0.394,5ayk,Q9DC23
9,1.5,0.408,5ayk,Q9DC23
10,0.1,0.024,5ayk,Q9DC23
10,0.2,0.024,5ayk,Q9DC23
10,0.3,0.109,5ayk,Q9DC23
10,0.4,0.109,5ayk,Q9DC23
