threshold,resolution,iou,identifier,uniprot_id
2,1.5,0.153,Q4DQN9,Q4DQN9
3,0.1,0.993,Q4DQN9,Q4DQN9
3,0.2,0.854,Q4DQN9,Q4DQN9
3,0.3,0.847,Q4DQN9,Q4DQN9
3,0.4,0.84,Q4DQN9,Q4DQN9
3,0.5,0.826,Q4DQN9,Q4DQN9
3,0.6,0.812,Q4DQN9,Q4DQN9
3,0.7,0.806,Q4DQN9,Q4DQN9
3,0.8,0.528,Q4DQN9,Q4DQN9
3,0.9,0.438,Q4DQN9,Q4DQN9
3,1.0,0.16,Q4DQN9,Q4DQN9
3,1.1,0.215,Q4DQN9,Q4DQN9
3,1.2,0.139,Q4DQN9,Q4DQN9
3,1.3,0.125,Q4DQN9,Q4DQN9
3,1.4,0.125,Q4DQN9,Q4DQN9
3,1.5,0.125,Q4DQN9,Q4DQN9
4,0.1,0.875,Q4DQN9,Q4DQN9
4,0.2,0.861,Q4DQN9,Q4DQN9
4,0.3,0.854,Q4DQN9,Q4DQN9
4,0.4,0.84,Q4DQN9,Q4DQN9
4,0.5,0.84,Q4DQN9,Q4DQN9
4,0.6,0.826,Q4DQN9,Q4DQN9
4,0.7,0.806,Q4DQN9,Q4DQN9
4,0.8,0.535,Q4DQN9,Q4DQN9
4,0.9,0.438,Q4DQN9,Q4DQN9
4,1.0,0.438,Q4DQN9,Q4DQN9
4,1.1,0.222,Q4DQN9,Q4DQN9
4,1.2,0.125,Q4DQN9,Q4DQN9
4,1.3,0.306,Q4DQN9,Q4DQN9
4,1.4,0.104,Q4DQN9,Q4DQN9
4,1.5,0.104,Q4DQN9,Q4DQN9
5,0.1,0.993,Q4DQN9,Q4DQN9
5,0.2,0.868,Q4DQN9,Q4DQN9
5,0.3,0.861,Q4DQN9,Q4DQN9
5,0.4,0.854,Q4DQN9,Q4DQN9
5,0.5,0.84,Q4DQN9,Q4DQN9
5,0.6,0.84,Q4DQN9,Q4DQN9
5,0.7,0.826,Q4DQN9,Q4DQN9
5,0.8,0.806,Q4DQN9,Q4DQN9
5,0.9,0.521,Q4DQN9,Q4DQN9
5,1.0,0.389,Q4DQN9,Q4DQN9
5,1.1,0.208,Q4DQN9,Q4DQN9
5,1.2,0.111,Q4DQN9,Q4DQN9
5,1.3,0.104,Q4DQN9,Q4DQN9
5,1.4,0.118,Q4DQN9,Q4DQN9
5,1.5,0.104,Q4DQN9,Q4DQN9
6,0.1,0.993,Q4DQN9,Q4DQN9
6,0.2,0.889,Q4DQN9,Q4DQN9
6,0.3,0.868,Q4DQN9,Q4DQN9
6,0.4,0.861,Q4DQN9,Q4DQN9
6,0.5,0.861,Q4DQN9,Q4DQN9
6,0.6,0.854,Q4DQN9,Q4DQN9
6,0.7,0.833,Q4DQN9,Q4DQN9
6,0.8,0.812,Q4DQN9,Q4DQN9
6,0.9,0.528,Q4DQN9,Q4DQN9
6,1.0,0.438,Q4DQN9,Q4DQN9
6,1.1,0.153,Q4DQN9,Q4DQN9
6,1.2,0.139,Q4DQN9,Q4DQN9
6,1.3,0.125,Q4DQN9,Q4DQN9
6,1.4,0.125,Q4DQN9,Q4DQN9
6,1.5,0.132,Q4DQN9,Q4DQN9
7,0.1,0.993,Q4DQN9,Q4DQN9
7,0.2,0.889,Q4DQN9,Q4DQN9
7,0.3,0.889,Q4DQN9,Q4DQN9
7,0.4,0.875,Q4DQN9,Q4DQN9
7,0.5,0.861,Q4DQN9,Q4DQN9
7,0.6,0.861,Q4DQN9,Q4DQN9
7,0.7,0.84,Q4DQN9,Q4DQN9
7,0.8,0.819,Q4DQN9,Q4DQN9
7,0.9,0.604,Q4DQN9,Q4DQN9
7,1.0,0.514,Q4DQN9,Q4DQN9
7,1.1,0.153,Q4DQN9,Q4DQN9
7,1.2,0.139,Q4DQN9,Q4DQN9
7,1.3,0.104,Q4DQN9,Q4DQN9
7,1.4,0.132,Q4DQN9,Q4DQN9
7,1.5,0.132,Q4DQN9,Q4DQN9
8,0.1,0.993,Q4DQN9,Q4DQN9
8,0.2,0.896,Q4DQN9,Q4DQN9
8,0.3,0.889,Q4DQN9,Q4DQN9
8,0.4,0.889,Q4DQN9,Q4DQN9
8,0.5,0.875,Q4DQN9,Q4DQN9
8,0.6,0.861,Q4DQN9,Q4DQN9
8,0.7,0.861,Q4DQN9,Q4DQN9
8,0.8,0.819,Q4DQN9,Q4DQN9
8,0.9,0.806,Q4DQN9,Q4DQN9
8,1.0,0.521,Q4DQN9,Q4DQN9
8,1.1,0.243,Q4DQN9,Q4DQN9
8,1.2,0.132,Q4DQN9,Q4DQN9
8,1.3,0.111,Q4DQN9,Q4DQN9
8,1.4,0.201,Q4DQN9,Q4DQN9
8,1.5,0.201,Q4DQN9,Q4DQN9
9,0.1,0.993,Q4DQN9,Q4DQN9
9,0.2,0.993,Q4DQN9,Q4DQN9
9,0.3,0.896,Q4DQN9,Q4DQN9
9,0.4,0.889,Q4DQN9,Q4DQN9
9,0.5,0.875,Q4DQN9,Q4DQN9
9,0.6,0.875,Q4DQN9,Q4DQN9
9,0.7,0.861,Q4DQN9,Q4DQN9
9,0.8,0.826,Q4DQN9,Q4DQN9
9,0.9,0.639,Q4DQN9,Q4DQN9
9,1.0,0.514,Q4DQN9,Q4DQN9
9,1.1,0.132,Q4DQN9,Q4DQN9
9,1.2,0.243,Q4DQN9,Q4DQN9
9,1.3,0.201,Q4DQN9,Q4DQN9
9,1.4,0.201,Q4DQN9,Q4DQN9
9,1.5,0.194,Q4DQN9,Q4DQN9
10,0.1,1.0,Q4DQN9,Q4DQN9
10,0.2,0.993,Q4DQN9,Q4DQN9
10,0.3,0.91,Q4DQN9,Q4DQN9
10,0.4,0.896,Q4DQN9,Q4DQN9
10,0.5,0.889,Q4DQN9,Q4DQN9
10,0.6,0.875,Q4DQN9,Q4DQN9
10,0.7,0.868,Q4DQN9,Q4DQN9
10,0.8,0.833,Q4DQN9,Q4DQN9
10,0.9,0.812,Q4DQN9,Q4DQN9
10,1.0,0.521,Q4DQN9,Q4DQN9
10,1.1,0.257,Q4DQN9,Q4DQN9
10,1.2,0.236,Q4DQN9,Q4DQN9
10,1.3,0.201,Q4DQN9,Q4DQN9
10,1.4,0.201,Q4DQN9,Q4DQN9
10,1.5,0.188,Q4DQN9,Q4DQN9
0,0.1,0.312,A0A077Z213,A0A077Z213
0,0.2,0.476,A0A077Z213,A0A077Z213
0,0.3,0.476,A0A077Z213,A0A077Z213
0,0.4,0.506,A0A077Z213,A0A077Z213
0,0.5,0.509,A0A077Z213,A0A077Z213
0,0.6,0.509,A0A077Z213,A0A077Z213
0,0.7,0.594,A0A077Z213,A0A077Z213
0,0.8,0.594,A0A077Z213,A0A077Z213
0,0.9,0.594,A0A077Z213,A0A077Z213
0,1.0,0.654,A0A077Z213,A0A077Z213
0,1.1,0.654,A0A077Z213,A0A077Z213
0,1.2,0.654,A0A077Z213,A0A077Z213
0,1.3,0.654,A0A077Z213,A0A077Z213
0,1.4,0.654,A0A077Z213,A0A077Z213
0,1.5,0.651,A0A077Z213,A0A077Z213
1,0.1,0.312,A0A077Z213,A0A077Z213
1,0.2,0.476,A0A077Z213,A0A077Z213
1,0.3,0.476,A0A077Z213,A0A077Z213
1,0.4,0.507,A0A077Z213,A0A077Z213
1,0.5,0.506,A0A077Z213,A0A077Z213
1,0.6,0.506,A0A077Z213,A0A077Z213
1,0.7,0.509,A0A077Z213,A0A077Z213
1,0.8,0.591,A0A077Z213,A0A077Z213
1,0.9,0.591,A0A077Z213,A0A077Z213
1,1.0,0.647,A0A077Z213,A0A077Z213
1,1.1,0.647,A0A077Z213,A0A077Z213
1,1.2,0.647,A0A077Z213,A0A077Z213
1,1.3,0.647,A0A077Z213,A0A077Z213
1,1.4,0.651,A0A077Z213,A0A077Z213
1,1.5,0.647,A0A077Z213,A0A077Z213
2,0.1,0.312,A0A077Z213,A0A077Z213
2,0.2,0.444,A0A077Z213,A0A077Z213
2,0.3,0.468,A0A077Z213,A0A077Z213
2,0.4,0.507,A0A077Z213,A0A077Z213
2,0.5,0.507,A0A077Z213,A0A077Z213
2,0.6,0.507,A0A077Z213,A0A077Z213
2,0.7,0.506,A0A077Z213,A0A077Z213
2,0.8,0.591,A0A077Z213,A0A077Z213
2,0.9,0.591,A0A077Z213,A0A077Z213
2,1.0,0.647,A0A077Z213,A0A077Z213
2,1.1,0.647,A0A077Z213,A0A077Z213
2,1.2,0.647,A0A077Z213,A0A077Z213
2,1.3,0.647,A0A077Z213,A0A077Z213
2,1.4,0.647,A0A077Z213,A0A077Z213
2,1.5,0.647,A0A077Z213,A0A077Z213
3,0.1,0.325,A0A077Z213,A0A077Z213
3,0.2,0.312,A0A077Z213,A0A077Z213
3,0.3,0.474,A0A077Z213,A0A077Z213
3,0.4,0.505,A0A077Z213,A0A077Z213
3,0.5,0.505,A0A077Z213,A0A077Z213
3,0.6,0.505,A0A077Z213,A0A077Z213
3,0.7,0.503,A0A077Z213,A0A077Z213
3,0.8,0.503,A0A077Z213,A0A077Z213
3,0.9,0.503,A0A077Z213,A0A077Z213
3,1.0,0.593,A0A077Z213,A0A077Z213
3,1.1,0.649,A0A077Z213,A0A077Z213
3,1.2,0.649,A0A077Z213,A0A077Z213
3,1.3,0.649,A0A077Z213,A0A077Z213
3,1.4,0.649,A0A077Z213,A0A077Z213
3,1.5,0.649,A0A077Z213,A0A077Z213
4,0.1,0.314,A0A077Z213,A0A077Z213
4,0.2,0.314,A0A077Z213,A0A077Z213
4,0.3,0.314,A0A077Z213,A0A077Z213
4,0.4,0.476,A0A077Z213,A0A077Z213
4,0.5,0.506,A0A077Z213,A0A077Z213
4,0.6,0.506,A0A077Z213,A0A077Z213
4,0.7,0.505,A0A077Z213,A0A077Z213
4,0.8,0.506,A0A077Z213,A0A077Z213
4,0.9,0.505,A0A077Z213,A0A077Z213
4,1.0,0.505,A0A077Z213,A0A077Z213
4,1.1,0.505,A0A077Z213,A0A077Z213
4,1.2,0.504,A0A077Z213,A0A077Z213
4,1.3,0.649,A0A077Z213,A0A077Z213
4,1.4,0.649,A0A077Z213,A0A077Z213
4,1.5,0.649,A0A077Z213,A0A077Z213
5,0.1,0.315,A0A077Z213,A0A077Z213
5,0.2,0.315,A0A077Z213,A0A077Z213
5,0.3,0.3,A0A077Z213,A0A077Z213
5,0.4,0.313,A0A077Z213,A0A077Z213
5,0.5,0.479,A0A077Z213,A0A077Z213
5,0.6,0.48,A0A077Z213,A0A077Z213
5,0.7,0.509,A0A077Z213,A0A077Z213
5,0.8,0.509,A0A077Z213,A0A077Z213
5,0.9,0.509,A0A077Z213,A0A077Z213
5,1.0,0.509,A0A077Z213,A0A077Z213
5,1.1,0.509,A0A077Z213,A0A077Z213
5,1.2,0.509,A0A077Z213,A0A077Z213
5,1.3,0.509,A0A077Z213,A0A077Z213
5,1.4,0.509,A0A077Z213,A0A077Z213
5,1.5,0.509,A0A077Z213,A0A077Z213
6,0.1,0.295,A0A077Z213,A0A077Z213
6,0.2,0.314,A0A077Z213,A0A077Z213
6,0.3,0.314,A0A077Z213,A0A077Z213
6,0.4,0.314,A0A077Z213,A0A077Z213
6,0.5,0.314,A0A077Z213,A0A077Z213
6,0.6,0.347,A0A077Z213,A0A077Z213
6,0.7,0.479,A0A077Z213,A0A077Z213
6,0.8,0.48,A0A077Z213,A0A077Z213
6,0.9,0.512,A0A077Z213,A0A077Z213
6,1.0,0.512,A0A077Z213,A0A077Z213
6,1.1,0.512,A0A077Z213,A0A077Z213
6,1.2,0.509,A0A077Z213,A0A077Z213
6,1.3,0.509,A0A077Z213,A0A077Z213
6,1.4,0.598,A0A077Z213,A0A077Z213
6,1.5,0.509,A0A077Z213,A0A077Z213
7,0.1,0.273,A0A077Z213,A0A077Z213
7,0.2,0.314,A0A077Z213,A0A077Z213
7,0.3,0.314,A0A077Z213,A0A077Z213
7,0.4,0.314,A0A077Z213,A0A077Z213
7,0.5,0.314,A0A077Z213,A0A077Z213
7,0.6,0.314,A0A077Z213,A0A077Z213
7,0.7,0.313,A0A077Z213,A0A077Z213
7,0.8,0.313,A0A077Z213,A0A077Z213
7,0.9,0.346,A0A077Z213,A0A077Z213
7,1.0,0.479,A0A077Z213,A0A077Z213
7,1.1,0.346,A0A077Z213,A0A077Z213
7,1.2,0.512,A0A077Z213,A0A077Z213
7,1.3,0.479,A0A077Z213,A0A077Z213
7,1.4,0.512,A0A077Z213,A0A077Z213
7,1.5,0.509,A0A077Z213,A0A077Z213
8,0.1,0.258,A0A077Z213,A0A077Z213
8,0.2,0.295,A0A077Z213,A0A077Z213
8,0.3,0.316,A0A077Z213,A0A077Z213
8,0.4,0.315,A0A077Z213,A0A077Z213
8,0.5,0.311,A0A077Z213,A0A077Z213
8,0.6,0.315,A0A077Z213,A0A077Z213
8,0.7,0.315,A0A077Z213,A0A077Z213
8,0.8,0.311,A0A077Z213,A0A077Z213
8,0.9,0.313,A0A077Z213,A0A077Z213
8,1.0,0.315,A0A077Z213,A0A077Z213
8,1.1,0.35,A0A077Z213,A0A077Z213
8,1.2,0.315,A0A077Z213,A0A077Z213
8,1.3,0.481,A0A077Z213,A0A077Z213
8,1.4,0.482,A0A077Z213,A0A077Z213
8,1.5,0.515,A0A077Z213,A0A077Z213
9,0.1,0.257,A0A077Z213,A0A077Z213
9,0.2,0.294,A0A077Z213,A0A077Z213
9,0.3,0.294,A0A077Z213,A0A077Z213
9,0.4,0.301,A0A077Z213,A0A077Z213
9,0.5,0.315,A0A077Z213,A0A077Z213
9,0.6,0.315,A0A077Z213,A0A077Z213
9,0.7,0.316,A0A077Z213,A0A077Z213
9,0.8,0.315,A0A077Z213,A0A077Z213
9,0.9,0.315,A0A077Z213,A0A077Z213
9,1.0,0.314,A0A077Z213,A0A077Z213
9,1.1,0.313,A0A077Z213,A0A077Z213
9,1.2,0.314,A0A077Z213,A0A077Z213
9,1.3,0.314,A0A077Z213,A0A077Z213
9,1.4,0.349,A0A077Z213,A0A077Z213
9,1.5,0.345,A0A077Z213,A0A077Z213
10,0.1,0.144,A0A077Z213,A0A077Z213
10,0.2,0.272,A0A077Z213,A0A077Z213
10,0.3,0.29,A0A077Z213,A0A077Z213
10,0.4,0.294,A0A077Z213,A0A077Z213
10,0.5,0.315,A0A077Z213,A0A077Z213
10,0.6,0.315,A0A077Z213,A0A077Z213
10,0.7,0.315,A0A077Z213,A0A077Z213
10,0.8,0.315,A0A077Z213,A0A077Z213
10,0.9,0.315,A0A077Z213,A0A077Z213
10,1.0,0.315,A0A077Z213,A0A077Z213
10,1.1,0.315,A0A077Z213,A0A077Z213
10,1.2,0.315,A0A077Z213,A0A077Z213
10,1.3,0.315,A0A077Z213,A0A077Z213
10,1.4,0.315,A0A077Z213,A0A077Z213
10,1.5,0.315,A0A077Z213,A0A077Z213
0,0.1,0.934,Q9I2W8,Q9I2W8
0,0.2,0.934,Q9I2W8,Q9I2W8
0,0.3,0.934,Q9I2W8,Q9I2W8
0,0.4,0.94,Q9I2W8,Q9I2W8
0,0.5,0.943,Q9I2W8,Q9I2W8
0,0.6,0.943,Q9I2W8,Q9I2W8
0,0.7,0.943,Q9I2W8,Q9I2W8
0,0.8,0.461,Q9I2W8,Q9I2W8
0,0.9,0.355,Q9I2W8,Q9I2W8
0,1.0,0.358,Q9I2W8,Q9I2W8
0,1.1,0.263,Q9I2W8,Q9I2W8
0,1.2,0.188,Q9I2W8,Q9I2W8
0,1.3,0.185,Q9I2W8,Q9I2W8
0,1.4,0.191,Q9I2W8,Q9I2W8
0,1.5,0.182,Q9I2W8,Q9I2W8
1,0.1,0.937,Q9I2W8,Q9I2W8
1,0.2,0.934,Q9I2W8,Q9I2W8
1,0.3,0.934,Q9I2W8,Q9I2W8
1,0.4,0.934,Q9I2W8,Q9I2W8
1,0.5,0.943,Q9I2W8,Q9I2W8
1,0.6,0.943,Q9I2W8,Q9I2W8
1,0.7,0.943,Q9I2W8,Q9I2W8
1,0.8,0.561,Q9I2W8,Q9I2W8
1,0.9,0.324,Q9I2W8,Q9I2W8
1,1.0,0.327,Q9I2W8,Q9I2W8
1,1.1,0.299,Q9I2W8,Q9I2W8
1,1.2,0.191,Q9I2W8,Q9I2W8
1,1.3,0.185,Q9I2W8,Q9I2W8
1,1.4,0.164,Q9I2W8,Q9I2W8
1,1.5,0.136,Q9I2W8,Q9I2W8
2,0.1,0.937,Q9I2W8,Q9I2W8
2,0.2,0.937,Q9I2W8,Q9I2W8
2,0.3,0.934,Q9I2W8,Q9I2W8
2,0.4,0.934,Q9I2W8,Q9I2W8
2,0.5,0.943,Q9I2W8,Q9I2W8
2,0.6,0.943,Q9I2W8,Q9I2W8
2,0.7,0.943,Q9I2W8,Q9I2W8
2,0.8,0.931,Q9I2W8,Q9I2W8
2,0.9,0.501,Q9I2W8,Q9I2W8
2,1.0,0.376,Q9I2W8,Q9I2W8
2,1.1,0.301,Q9I2W8,Q9I2W8
2,1.2,0.301,Q9I2W8,Q9I2W8
2,1.3,0.191,Q9I2W8,Q9I2W8
2,1.4,0.176,Q9I2W8,Q9I2W8
2,1.5,0.149,Q9I2W8,Q9I2W8
3,0.1,0.937,Q9I2W8,Q9I2W8
3,0.2,0.937,Q9I2W8,Q9I2W8
3,0.3,0.937,Q9I2W8,Q9I2W8
3,0.4,0.934,Q9I2W8,Q9I2W8
3,0.5,0.934,Q9I2W8,Q9I2W8
3,0.6,0.943,Q9I2W8,Q9I2W8
3,0.7,0.946,Q9I2W8,Q9I2W8
3,0.8,0.943,Q9I2W8,Q9I2W8
3,0.9,0.504,Q9I2W8,Q9I2W8
3,1.0,0.334,Q9I2W8,Q9I2W8
3,1.1,0.227,Q9I2W8,Q9I2W8
3,1.2,0.194,Q9I2W8,Q9I2W8
3,1.3,0.191,Q9I2W8,Q9I2W8
3,1.4,0.121,Q9I2W8,Q9I2W8
3,1.5,0.094,Q9I2W8,Q9I2W8
4,0.1,0.937,Q9I2W8,Q9I2W8
4,0.2,0.937,Q9I2W8,Q9I2W8
4,0.3,0.937,Q9I2W8,Q9I2W8
4,0.4,0.937,Q9I2W8,Q9I2W8
4,0.5,0.937,Q9I2W8,Q9I2W8
4,0.6,0.943,Q9I2W8,Q9I2W8
4,0.7,0.943,Q9I2W8,Q9I2W8
4,0.8,0.946,Q9I2W8,Q9I2W8
4,0.9,0.797,Q9I2W8,Q9I2W8
4,1.0,0.382,Q9I2W8,Q9I2W8
4,1.1,0.233,Q9I2W8,Q9I2W8
4,1.2,0.215,Q9I2W8,Q9I2W8
4,1.3,0.149,Q9I2W8,Q9I2W8
4,1.4,0.149,Q9I2W8,Q9I2W8
4,1.5,0.149,Q9I2W8,Q9I2W8
5,0.1,0.94,Q9I2W8,Q9I2W8
5,0.2,0.94,Q9I2W8,Q9I2W8
5,0.3,0.937,Q9I2W8,Q9I2W8
5,0.4,0.937,Q9I2W8,Q9I2W8
5,0.5,0.937,Q9I2W8,Q9I2W8
5,0.6,0.937,Q9I2W8,Q9I2W8
5,0.7,0.943,Q9I2W8,Q9I2W8
5,0.8,0.943,Q9I2W8,Q9I2W8
5,0.9,0.946,Q9I2W8,Q9I2W8
5,1.0,0.47,Q9I2W8,Q9I2W8
5,1.1,0.258,Q9I2W8,Q9I2W8
5,1.2,0.152,Q9I2W8,Q9I2W8
5,1.3,0.149,Q9I2W8,Q9I2W8
5,1.4,0.149,Q9I2W8,Q9I2W8
5,1.5,0.136,Q9I2W8,Q9I2W8
6,0.1,0.94,Q9I2W8,Q9I2W8
6,0.2,0.94,Q9I2W8,Q9I2W8
6,0.3,0.94,Q9I2W8,Q9I2W8
6,0.4,0.94,Q9I2W8,Q9I2W8
6,0.5,0.94,Q9I2W8,Q9I2W8
6,0.6,0.937,Q9I2W8,Q9I2W8
6,0.7,0.937,Q9I2W8,Q9I2W8
6,0.8,0.943,Q9I2W8,Q9I2W8
6,0.9,0.946,Q9I2W8,Q9I2W8
6,1.0,0.336,Q9I2W8,Q9I2W8
6,1.1,0.258,Q9I2W8,Q9I2W8
6,1.2,0.149,Q9I2W8,Q9I2W8
6,1.3,0.149,Q9I2W8,Q9I2W8
6,1.4,0.06,Q9I2W8,Q9I2W8
6,1.5,0.06,Q9I2W8,Q9I2W8
7,0.1,0.943,Q9I2W8,Q9I2W8
7,0.2,0.94,Q9I2W8,Q9I2W8
7,0.3,0.94,Q9I2W8,Q9I2W8
7,0.4,0.94,Q9I2W8,Q9I2W8
7,0.5,0.94,Q9I2W8,Q9I2W8
7,0.6,0.94,Q9I2W8,Q9I2W8
7,0.7,0.94,Q9I2W8,Q9I2W8
7,0.8,0.946,Q9I2W8,Q9I2W8
7,0.9,0.934,Q9I2W8,Q9I2W8
7,1.0,0.339,Q9I2W8,Q9I2W8
7,1.1,0.252,Q9I2W8,Q9I2W8
7,1.2,0.06,Q9I2W8,Q9I2W8
7,1.3,0.06,Q9I2W8,Q9I2W8
7,1.4,0.06,Q9I2W8,Q9I2W8
7,1.5,0.127,Q9I2W8,Q9I2W8
8,0.1,0.982,Q9I2W8,Q9I2W8
8,0.2,0.943,Q9I2W8,Q9I2W8
8,0.3,0.943,Q9I2W8,Q9I2W8
8,0.4,0.94,Q9I2W8,Q9I2W8
8,0.5,0.94,Q9I2W8,Q9I2W8
8,0.6,0.94,Q9I2W8,Q9I2W8
8,0.7,0.94,Q9I2W8,Q9I2W8
8,0.8,0.94,Q9I2W8,Q9I2W8
8,0.9,0.946,Q9I2W8,Q9I2W8
8,1.0,0.342,Q9I2W8,Q9I2W8
8,1.1,0.245,Q9I2W8,Q9I2W8
8,1.2,0.127,Q9I2W8,Q9I2W8
8,1.3,0.139,Q9I2W8,Q9I2W8
8,1.4,0.127,Q9I2W8,Q9I2W8
8,1.5,0.057,Q9I2W8,Q9I2W8
9,0.1,0.982,Q9I2W8,Q9I2W8
9,0.2,0.943,Q9I2W8,Q9I2W8
9,0.3,0.943,Q9I2W8,Q9I2W8
9,0.4,0.943,Q9I2W8,Q9I2W8
9,0.5,0.943,Q9I2W8,Q9I2W8
9,0.6,0.94,Q9I2W8,Q9I2W8
9,0.7,0.94,Q9I2W8,Q9I2W8
9,0.8,0.94,Q9I2W8,Q9I2W8
9,0.9,0.949,Q9I2W8,Q9I2W8
9,1.0,0.352,Q9I2W8,Q9I2W8
9,1.1,0.061,Q9I2W8,Q9I2W8
9,1.2,0.146,Q9I2W8,Q9I2W8
9,1.3,0.127,Q9I2W8,Q9I2W8
9,1.4,0.057,Q9I2W8,Q9I2W8
9,1.5,0.057,Q9I2W8,Q9I2W8
10,0.1,0.982,Q9I2W8,Q9I2W8
10,0.2,0.949,Q9I2W8,Q9I2W8
10,0.3,0.946,Q9I2W8,Q9I2W8
10,0.4,0.946,Q9I2W8,Q9I2W8
10,0.5,0.943,Q9I2W8,Q9I2W8
10,0.6,0.943,Q9I2W8,Q9I2W8
10,0.7,0.943,Q9I2W8,Q9I2W8
10,0.8,0.94,Q9I2W8,Q9I2W8
10,0.9,0.94,Q9I2W8,Q9I2W8
10,1.0,0.43,Q9I2W8,Q9I2W8
10,1.1,0.084,Q9I2W8,Q9I2W8
10,1.2,0.142,Q9I2W8,Q9I2W8
10,1.3,0.139,Q9I2W8,Q9I2W8
10,1.4,0.057,Q9I2W8,Q9I2W8
10,1.5,0.054,Q9I2W8,Q9I2W8
0,0.1,0.363,A0A3P7GAI4,A0A3P7GAI4
0,0.2,0.409,A0A3P7GAI4,A0A3P7GAI4
0,0.3,0.31,A0A3P7GAI4,A0A3P7GAI4
0,0.4,0.526,A0A3P7GAI4,A0A3P7GAI4
0,0.5,0.547,A0A3P7GAI4,A0A3P7GAI4
0,0.6,0.533,A0A3P7GAI4,A0A3P7GAI4
0,0.7,0.525,A0A3P7GAI4,A0A3P7GAI4
0,0.8,0.519,A0A3P7GAI4,A0A3P7GAI4
0,0.9,0.519,A0A3P7GAI4,A0A3P7GAI4
0,1.0,0.52,A0A3P7GAI4,A0A3P7GAI4
0,1.1,0.525,A0A3P7GAI4,A0A3P7GAI4
0,1.2,0.519,A0A3P7GAI4,A0A3P7GAI4
0,1.3,0.392,A0A3P7GAI4,A0A3P7GAI4
0,1.4,0.414,A0A3P7GAI4,A0A3P7GAI4
0,1.5,0.383,A0A3P7GAI4,A0A3P7GAI4
1,0.1,0.432,A0A3P7GAI4,A0A3P7GAI4
1,0.2,0.409,A0A3P7GAI4,A0A3P7GAI4
1,0.3,0.31,A0A3P7GAI4,A0A3P7GAI4
1,0.4,0.509,A0A3P7GAI4,A0A3P7GAI4
1,0.5,0.536,A0A3P7GAI4,A0A3P7GAI4
1,0.6,0.511,A0A3P7GAI4,A0A3P7GAI4
1,0.7,0.511,A0A3P7GAI4,A0A3P7GAI4
1,0.8,0.486,A0A3P7GAI4,A0A3P7GAI4
1,0.9,0.514,A0A3P7GAI4,A0A3P7GAI4
1,1.0,0.514,A0A3P7GAI4,A0A3P7GAI4
1,1.1,0.518,A0A3P7GAI4,A0A3P7GAI4
1,1.2,0.52,A0A3P7GAI4,A0A3P7GAI4
1,1.3,0.494,A0A3P7GAI4,A0A3P7GAI4
1,1.4,0.389,A0A3P7GAI4,A0A3P7GAI4
1,1.5,0.389,A0A3P7GAI4,A0A3P7GAI4
2,0.1,0.421,A0A3P7GAI4,A0A3P7GAI4
2,0.2,0.409,A0A3P7GAI4,A0A3P7GAI4
2,0.3,0.316,A0A3P7GAI4,A0A3P7GAI4
2,0.4,0.528,A0A3P7GAI4,A0A3P7GAI4
2,0.5,0.529,A0A3P7GAI4,A0A3P7GAI4
2,0.6,0.529,A0A3P7GAI4,A0A3P7GAI4
2,0.7,0.536,A0A3P7GAI4,A0A3P7GAI4
2,0.8,0.531,A0A3P7GAI4,A0A3P7GAI4
2,0.9,0.513,A0A3P7GAI4,A0A3P7GAI4
2,1.0,0.53,A0A3P7GAI4,A0A3P7GAI4
2,1.1,0.517,A0A3P7GAI4,A0A3P7GAI4
2,1.2,0.51,A0A3P7GAI4,A0A3P7GAI4
2,1.3,0.498,A0A3P7GAI4,A0A3P7GAI4
2,1.4,0.495,A0A3P7GAI4,A0A3P7GAI4
2,1.5,0.53,A0A3P7GAI4,A0A3P7GAI4
3,0.1,0.419,A0A3P7GAI4,A0A3P7GAI4
3,0.2,0.43,A0A3P7GAI4,A0A3P7GAI4
3,0.3,0.391,A0A3P7GAI4,A0A3P7GAI4
3,0.4,0.315,A0A3P7GAI4,A0A3P7GAI4
3,0.5,0.529,A0A3P7GAI4,A0A3P7GAI4
3,0.6,0.529,A0A3P7GAI4,A0A3P7GAI4
3,0.7,0.529,A0A3P7GAI4,A0A3P7GAI4
3,0.8,0.52,A0A3P7GAI4,A0A3P7GAI4
3,0.9,0.535,A0A3P7GAI4,A0A3P7GAI4
3,1.0,0.547,A0A3P7GAI4,A0A3P7GAI4
3,1.1,0.517,A0A3P7GAI4,A0A3P7GAI4
3,1.2,0.497,A0A3P7GAI4,A0A3P7GAI4
3,1.3,0.497,A0A3P7GAI4,A0A3P7GAI4
3,1.4,0.496,A0A3P7GAI4,A0A3P7GAI4
3,1.5,0.483,A0A3P7GAI4,A0A3P7GAI4
4,0.1,0.419,A0A3P7GAI4,A0A3P7GAI4
4,0.2,0.43,A0A3P7GAI4,A0A3P7GAI4
4,0.3,0.43,A0A3P7GAI4,A0A3P7GAI4
4,0.4,0.43,A0A3P7GAI4,A0A3P7GAI4
4,0.5,0.531,A0A3P7GAI4,A0A3P7GAI4
4,0.6,0.531,A0A3P7GAI4,A0A3P7GAI4
4,0.7,0.529,A0A3P7GAI4,A0A3P7GAI4
4,0.8,0.513,A0A3P7GAI4,A0A3P7GAI4
4,0.9,0.531,A0A3P7GAI4,A0A3P7GAI4
4,1.0,0.531,A0A3P7GAI4,A0A3P7GAI4
