threshold,resolution,iou,identifier,uniprot_id
4,0.9,0.403,7luh,Q63Y08
4,1.0,0.399,7luh,Q63Y08
4,1.1,0.251,7luh,Q63Y08
4,1.2,0.141,7luh,Q63Y08
4,1.3,0.135,7luh,Q63Y08
4,1.4,0.094,7luh,Q63Y08
4,1.5,0.094,7luh,Q63Y08
5,0.1,0.773,7luh,Q63Y08
5,0.2,0.768,7luh,Q63Y08
5,0.3,0.768,7luh,Q63Y08
5,0.4,0.768,7luh,Q63Y08
5,0.5,0.768,7luh,Q63Y08
5,0.6,0.768,7luh,Q63Y08
5,0.7,0.768,7luh,Q63Y08
5,0.8,0.768,7luh,Q63Y08
5,0.9,0.768,7luh,Q63Y08
5,1.0,0.399,7luh,Q63Y08
5,1.1,0.178,7luh,Q63Y08
5,1.2,0.135,7luh,Q63Y08
5,1.3,0.083,7luh,Q63Y08
5,1.4,0.094,7luh,Q63Y08
5,1.5,0.083,7luh,Q63Y08
6,0.1,0.773,7luh,Q63Y08
6,0.2,0.773,7luh,Q63Y08
6,0.3,0.768,7luh,Q63Y08
6,0.4,0.768,7luh,Q63Y08
6,0.5,0.768,7luh,Q63Y08
6,0.6,0.768,7luh,Q63Y08
6,0.7,0.768,7luh,Q63Y08
6,0.8,0.768,7luh,Q63Y08
6,0.9,0.768,7luh,Q63Y08
6,1.0,0.403,7luh,Q63Y08
6,1.1,0.127,7luh,Q63Y08
6,1.2,0.094,7luh,Q63Y08
6,1.3,0.094,7luh,Q63Y08
6,1.4,0.094,7luh,Q63Y08
6,1.5,0.094,7luh,Q63Y08
7,0.1,0.773,7luh,Q63Y08
7,0.2,0.773,7luh,Q63Y08
7,0.3,0.773,7luh,Q63Y08
7,0.4,0.768,7luh,Q63Y08
7,0.5,0.768,7luh,Q63Y08
7,0.6,0.768,7luh,Q63Y08
7,0.7,0.768,7luh,Q63Y08
7,0.8,0.768,7luh,Q63Y08
7,0.9,0.768,7luh,Q63Y08
7,1.0,0.476,7luh,Q63Y08
7,1.1,0.078,7luh,Q63Y08
7,1.2,0.1,7luh,Q63Y08
7,1.3,0.094,7luh,Q63Y08
7,1.4,0.094,7luh,Q63Y08
7,1.5,0.094,7luh,Q63Y08
8,0.1,0.773,7luh,Q63Y08
8,0.2,0.773,7luh,Q63Y08
8,0.3,0.773,7luh,Q63Y08
8,0.4,0.773,7luh,Q63Y08
8,0.5,0.768,7luh,Q63Y08
8,0.6,0.768,7luh,Q63Y08
8,0.7,0.768,7luh,Q63Y08
8,0.8,0.768,7luh,Q63Y08
8,0.9,0.768,7luh,Q63Y08
8,1.0,0.497,7luh,Q63Y08
8,1.1,0.078,7luh,Q63Y08
8,1.2,0.094,7luh,Q63Y08
8,1.3,0.1,7luh,Q63Y08
8,1.4,0.094,7luh,Q63Y08
8,1.5,0.094,7luh,Q63Y08
9,0.1,0.773,7luh,Q63Y08
9,0.2,0.773,7luh,Q63Y08
9,0.3,0.773,7luh,Q63Y08
9,0.4,0.773,7luh,Q63Y08
9,0.5,0.773,7luh,Q63Y08
9,0.6,0.768,7luh,Q63Y08
9,0.7,0.768,7luh,Q63Y08
9,0.8,0.768,7luh,Q63Y08
9,0.9,0.768,7luh,Q63Y08
9,1.0,0.686,7luh,Q63Y08
9,1.1,0.078,7luh,Q63Y08
9,1.2,0.1,7luh,Q63Y08
9,1.3,0.1,7luh,Q63Y08
9,1.4,0.094,7luh,Q63Y08
9,1.5,0.094,7luh,Q63Y08
10,0.1,0.773,7luh,Q63Y08
10,0.2,0.773,7luh,Q63Y08
10,0.3,0.773,7luh,Q63Y08
10,0.4,0.773,7luh,Q63Y08
10,0.5,0.773,7luh,Q63Y08
10,0.6,0.773,7luh,Q63Y08
10,0.7,0.768,7luh,Q63Y08
10,0.8,0.768,7luh,Q63Y08
10,0.9,0.768,7luh,Q63Y08
10,1.0,0.754,7luh,Q63Y08
10,1.1,0.1,7luh,Q63Y08
10,1.2,0.094,7luh,Q63Y08
10,1.3,0.094,7luh,Q63Y08
10,1.4,0.094,7luh,Q63Y08
10,1.5,0.094,7luh,Q63Y08
0,0.1,0.103,6baj,P31224
0,0.2,0.179,6baj,P31224
0,0.3,0.484,6baj,P31224
0,0.4,0.483,6baj,P31224
0,0.5,0.479,6baj,P31224
0,0.6,0.484,6baj,P31224
0,0.7,0.483,6baj,P31224
0,0.8,0.483,6baj,P31224
0,0.9,0.484,6baj,P31224
0,1.0,0.486,6baj,P31224
0,1.1,0.486,6baj,P31224
0,1.2,0.481,6baj,P31224
0,1.3,0.488,6baj,P31224
0,1.4,0.488,6baj,P31224
0,1.5,0.481,6baj,P31224
1,0.1,0.103,6baj,P31224
1,0.2,0.18,6baj,P31224
1,0.3,0.481,6baj,P31224
1,0.4,0.481,6baj,P31224
1,0.5,0.479,6baj,P31224
1,0.6,0.484,6baj,P31224
1,0.7,0.483,6baj,P31224
1,0.8,0.486,6baj,P31224
1,0.9,0.483,6baj,P31224
1,1.0,0.483,6baj,P31224
1,1.1,0.483,6baj,P31224
1,1.2,0.483,6baj,P31224
1,1.3,0.488,6baj,P31224
1,1.4,0.481,6baj,P31224
1,1.5,0.481,6baj,P31224
2,0.1,0.103,6baj,P31224
2,0.2,0.178,6baj,P31224
2,0.3,0.18,6baj,P31224
2,0.4,0.481,6baj,P31224
2,0.5,0.481,6baj,P31224
2,0.6,0.479,6baj,P31224
2,0.7,0.481,6baj,P31224
2,0.8,0.484,6baj,P31224
2,0.9,0.486,6baj,P31224
2,1.0,0.483,6baj,P31224
2,1.1,0.481,6baj,P31224
2,1.2,0.481,6baj,P31224
2,1.3,0.488,6baj,P31224
2,1.4,0.481,6baj,P31224
2,1.5,0.481,6baj,P31224
3,0.1,0.103,6baj,P31224
3,0.2,0.103,6baj,P31224
3,0.3,0.178,6baj,P31224
3,0.4,0.178,6baj,P31224
3,0.5,0.481,6baj,P31224
3,0.6,0.483,6baj,P31224
3,0.7,0.481,6baj,P31224
3,0.8,0.481,6baj,P31224
3,0.9,0.483,6baj,P31224
3,1.0,0.481,6baj,P31224
3,1.1,0.481,6baj,P31224
3,1.2,0.486,6baj,P31224
3,1.3,0.481,6baj,P31224
3,1.4,0.486,6baj,P31224
3,1.5,0.481,6baj,P31224
4,0.1,0.103,6baj,P31224
4,0.2,0.103,6baj,P31224
4,0.3,0.178,6baj,P31224
4,0.4,0.178,6baj,P31224
4,0.5,0.178,6baj,P31224
4,0.6,0.178,6baj,P31224
4,0.7,0.493,6baj,P31224
4,0.8,0.483,6baj,P31224
4,0.9,0.483,6baj,P31224
4,1.0,0.481,6baj,P31224
4,1.1,0.483,6baj,P31224
4,1.2,0.481,6baj,P31224
4,1.3,0.481,6baj,P31224
4,1.4,0.486,6baj,P31224
4,1.5,0.481,6baj,P31224
5,0.1,0.103,6baj,P31224
5,0.2,0.103,6baj,P31224
5,0.3,0.103,6baj,P31224
5,0.4,0.179,6baj,P31224
5,0.5,0.179,6baj,P31224
5,0.6,0.179,6baj,P31224
5,0.7,0.179,6baj,P31224
5,0.8,0.177,6baj,P31224
5,0.9,0.493,6baj,P31224
5,1.0,0.483,6baj,P31224
5,1.1,0.488,6baj,P31224
5,1.2,0.481,6baj,P31224
5,1.3,0.486,6baj,P31224
5,1.4,0.486,6baj,P31224
5,1.5,0.486,6baj,P31224
6,0.1,0.102,6baj,P31224
6,0.2,0.103,6baj,P31224
6,0.3,0.103,6baj,P31224
6,0.4,0.103,6baj,P31224
6,0.5,0.178,6baj,P31224
6,0.6,0.178,6baj,P31224
6,0.7,0.179,6baj,P31224
6,0.8,0.179,6baj,P31224
6,0.9,0.179,6baj,P31224
6,1.0,0.49,6baj,P31224
6,1.1,0.493,6baj,P31224
6,1.2,0.493,6baj,P31224
6,1.3,0.493,6baj,P31224
6,1.4,0.479,6baj,P31224
6,1.5,0.49,6baj,P31224
7,0.1,0.102,6baj,P31224
7,0.2,0.103,6baj,P31224
7,0.3,0.103,6baj,P31224
7,0.4,0.103,6baj,P31224
7,0.5,0.178,6baj,P31224
7,0.6,0.173,6baj,P31224
7,0.7,0.173,6baj,P31224
7,0.8,0.173,6baj,P31224
7,0.9,0.172,6baj,P31224
7,1.0,0.172,6baj,P31224
7,1.1,0.481,6baj,P31224
7,1.2,0.478,6baj,P31224
7,1.3,0.474,6baj,P31224
7,1.4,0.5,6baj,P31224
7,1.5,0.472,6baj,P31224
8,0.1,0.102,6baj,P31224
8,0.2,0.103,6baj,P31224
8,0.3,0.103,6baj,P31224
8,0.4,0.103,6baj,P31224
8,0.5,0.103,6baj,P31224
8,0.6,0.172,6baj,P31224
8,0.7,0.173,6baj,P31224
8,0.8,0.172,6baj,P31224
8,0.9,0.172,6baj,P31224
8,1.0,0.172,6baj,P31224
8,1.1,0.264,6baj,P31224
8,1.2,0.53,6baj,P31224
8,1.3,0.467,6baj,P31224
8,1.4,0.434,6baj,P31224
8,1.5,0.706,6baj,P31224
9,0.1,0.102,6baj,P31224
9,0.2,0.102,6baj,P31224
9,0.3,0.103,6baj,P31224
9,0.4,0.103,6baj,P31224
9,0.5,0.103,6baj,P31224
9,0.6,0.103,6baj,P31224
9,0.7,0.173,6baj,P31224
9,0.8,0.172,6baj,P31224
9,0.9,0.172,6baj,P31224
9,1.0,0.171,6baj,P31224
9,1.1,0.355,6baj,P31224
9,1.2,0.318,6baj,P31224
9,1.3,0.364,6baj,P31224
9,1.4,0.234,6baj,P31224
9,1.5,0.393,6baj,P31224
10,0.1,0.102,6baj,P31224
10,0.2,0.102,6baj,P31224
10,0.3,0.103,6baj,P31224
10,0.4,0.103,6baj,P31224
10,0.5,0.103,6baj,P31224
10,0.6,0.103,6baj,P31224
10,0.7,0.173,6baj,P31224
10,0.8,0.172,6baj,P31224
10,0.9,0.171,6baj,P31224
10,1.0,0.171,6baj,P31224
10,1.1,0.221,6baj,P31224
10,1.2,0.103,6baj,P31224
10,1.3,0.097,6baj,P31224
10,1.4,0.014,6baj,P31224
10,1.5,0.017,6baj,P31224
0,0.1,0.946,1mdb,P40871
0,0.2,0.946,1mdb,P40871
0,0.3,0.946,1mdb,P40871
0,0.4,0.946,1mdb,P40871
0,0.5,0.946,1mdb,P40871
0,0.6,0.946,1mdb,P40871
0,0.7,0.946,1mdb,P40871
0,0.8,0.946,1mdb,P40871
0,0.9,0.946,1mdb,P40871
0,1.0,0.946,1mdb,P40871
0,1.1,0.946,1mdb,P40871
0,1.2,0.946,1mdb,P40871
0,1.3,0.946,1mdb,P40871
0,1.4,0.946,1mdb,P40871
0,1.5,0.946,1mdb,P40871
1,0.1,0.946,1mdb,P40871
1,0.2,0.946,1mdb,P40871
1,0.3,0.946,1mdb,P40871
1,0.4,0.946,1mdb,P40871
1,0.5,0.946,1mdb,P40871
1,0.6,0.946,1mdb,P40871
1,0.7,0.946,1mdb,P40871
1,0.8,0.946,1mdb,P40871
1,0.9,0.946,1mdb,P40871
1,1.0,0.946,1mdb,P40871
1,1.1,0.946,1mdb,P40871
1,1.2,0.946,1mdb,P40871
1,1.3,0.946,1mdb,P40871
1,1.4,0.946,1mdb,P40871
1,1.5,0.946,1mdb,P40871
2,0.1,0.946,1mdb,P40871
2,0.2,0.946,1mdb,P40871
2,0.3,0.946,1mdb,P40871
2,0.4,0.946,1mdb,P40871
2,0.5,0.946,1mdb,P40871
2,0.6,0.946,1mdb,P40871
2,0.7,0.946,1mdb,P40871
2,0.8,0.946,1mdb,P40871
2,0.9,0.946,1mdb,P40871
2,1.0,0.946,1mdb,P40871
2,1.1,0.946,1mdb,P40871
2,1.2,0.946,1mdb,P40871
2,1.3,0.946,1mdb,P40871
2,1.4,0.946,1mdb,P40871
2,1.5,0.946,1mdb,P40871
3,0.1,0.2,1mdb,P40871
3,0.2,0.946,1mdb,P40871
3,0.3,0.946,1mdb,P40871
3,0.4,0.946,1mdb,P40871
3,0.5,0.946,1mdb,P40871
3,0.6,0.946,1mdb,P40871
3,0.7,0.946,1mdb,P40871
3,0.8,0.946,1mdb,P40871
3,0.9,0.946,1mdb,P40871
3,1.0,0.946,1mdb,P40871
3,1.1,0.946,1mdb,P40871
3,1.2,0.946,1mdb,P40871
3,1.3,0.946,1mdb,P40871
3,1.4,0.946,1mdb,P40871
3,1.5,0.946,1mdb,P40871
4,0.1,0.2,1mdb,P40871
4,0.2,0.937,1mdb,P40871
4,0.3,0.946,1mdb,P40871
4,0.4,0.946,1mdb,P40871
4,0.5,0.946,1mdb,P40871
4,0.6,0.946,1mdb,P40871
4,0.7,0.946,1mdb,P40871
4,0.8,0.946,1mdb,P40871
4,0.9,0.946,1mdb,P40871
4,1.0,0.946,1mdb,P40871
4,1.1,0.946,1mdb,P40871
4,1.2,0.946,1mdb,P40871
4,1.3,0.946,1mdb,P40871
4,1.4,0.946,1mdb,P40871
4,1.5,0.946,1mdb,P40871
5,0.1,0.2,1mdb,P40871
5,0.2,0.2,1mdb,P40871
5,0.3,0.2,1mdb,P40871
5,0.4,0.946,1mdb,P40871
5,0.5,0.946,1mdb,P40871
5,0.6,0.946,1mdb,P40871
5,0.7,0.946,1mdb,P40871
5,0.8,0.946,1mdb,P40871
5,0.9,0.946,1mdb,P40871
5,1.0,0.946,1mdb,P40871
5,1.1,0.955,1mdb,P40871
5,1.2,0.955,1mdb,P40871
5,1.3,0.955,1mdb,P40871
5,1.4,0.946,1mdb,P40871
5,1.5,0.946,1mdb,P40871
6,0.1,0.2,1mdb,P40871
6,0.2,0.2,1mdb,P40871
6,0.3,0.2,1mdb,P40871
6,0.4,0.2,1mdb,P40871
6,0.5,0.937,1mdb,P40871
6,0.6,0.946,1mdb,P40871
6,0.7,0.946,1mdb,P40871
6,0.8,0.946,1mdb,P40871
6,0.9,0.946,1mdb,P40871
6,1.0,0.955,1mdb,P40871
6,1.1,0.955,1mdb,P40871
6,1.2,0.955,1mdb,P40871
6,1.3,0.955,1mdb,P40871
6,1.4,0.955,1mdb,P40871
6,1.5,0.946,1mdb,P40871
7,0.1,0.2,1mdb,P40871
7,0.2,0.2,1mdb,P40871
7,0.3,0.2,1mdb,P40871
7,0.4,0.2,1mdb,P40871
7,0.5,0.2,1mdb,P40871
7,0.6,0.937,1mdb,P40871
7,0.7,0.946,1mdb,P40871
7,0.8,0.946,1mdb,P40871
7,0.9,0.955,1mdb,P40871
7,1.0,0.955,1mdb,P40871
7,1.1,0.955,1mdb,P40871
7,1.2,0.955,1mdb,P40871
7,1.3,0.955,1mdb,P40871
7,1.4,0.955,1mdb,P40871
7,1.5,0.946,1mdb,P40871
8,0.1,0.2,1mdb,P40871
8,0.2,0.2,1mdb,P40871
8,0.3,0.2,1mdb,P40871
8,0.4,0.2,1mdb,P40871
8,0.5,0.2,1mdb,P40871
8,0.6,0.2,1mdb,P40871
8,0.7,0.937,1mdb,P40871
8,0.8,0.946,1mdb,P40871
8,0.9,0.955,1mdb,P40871
8,1.0,0.955,1mdb,P40871
8,1.1,0.955,1mdb,P40871
8,1.2,0.955,1mdb,P40871
8,1.3,0.955,1mdb,P40871
8,1.4,0.946,1mdb,P40871
8,1.5,0.946,1mdb,P40871
9,0.1,0.2,1mdb,P40871
9,0.2,0.2,1mdb,P40871
9,0.3,0.2,1mdb,P40871
9,0.4,0.2,1mdb,P40871
9,0.5,0.2,1mdb,P40871
9,0.6,0.2,1mdb,P40871
9,0.7,0.2,1mdb,P40871
9,0.8,0.946,1mdb,P40871
9,0.9,0.955,1mdb,P40871
9,1.0,0.848,1mdb,P40871
9,1.1,0.955,1mdb,P40871
9,1.2,0.955,1mdb,P40871
9,1.3,0.946,1mdb,P40871
9,1.4,0.946,1mdb,P40871
9,1.5,0.946,1mdb,P40871
10,0.1,0.2,1mdb,P40871
10,0.2,0.2,1mdb,P40871
10,0.3,0.2,1mdb,P40871
10,0.4,0.2,1mdb,P40871
10,0.5,0.2,1mdb,P40871
10,0.6,0.2,1mdb,P40871
10,0.7,0.2,1mdb,P40871
10,0.8,0.2,1mdb,P40871
10,0.9,0.955,1mdb,P40871
10,1.0,0.848,1mdb,P40871
10,1.1,0.955,1mdb,P40871
10,1.2,0.955,1mdb,P40871
10,1.3,0.946,1mdb,P40871
10,1.4,0.937,1mdb,P40871
10,1.5,0.937,1mdb,P40871
0,0.1,0.97,3llc,B9JYM4
0,0.2,0.989,3llc,B9JYM4
0,0.3,0.989,3llc,B9JYM4
0,0.4,0.989,3llc,B9JYM4
0,0.5,0.989,3llc,B9JYM4
0,0.6,0.992,3llc,B9JYM4
0,0.7,0.989,3llc,B9JYM4
0,0.8,0.612,3llc,B9JYM4
0,0.9,0.424,3llc,B9JYM4
0,1.0,0.395,3llc,B9JYM4
0,1.1,0.215,3llc,B9JYM4
0,1.2,0.249,3llc,B9JYM4
0,1.3,0.184,3llc,B9JYM4
0,1.4,0.187,3llc,B9JYM4
0,1.5,0.161,3llc,B9JYM4
1,0.1,0.97,3llc,B9JYM4
1,0.2,0.989,3llc,B9JYM4
1,0.3,0.989,3llc,B9JYM4
1,0.4,0.989,3llc,B9JYM4
1,0.5,0.989,3llc,B9JYM4
1,0.6,0.989,3llc,B9JYM4
1,0.7,0.992,3llc,B9JYM4
1,0.8,0.989,3llc,B9JYM4
1,0.9,0.406,3llc,B9JYM4
1,1.0,0.398,3llc,B9JYM4
1,1.1,0.281,3llc,B9JYM4
1,1.2,0.195,3llc,B9JYM4
1,1.3,0.184,3llc,B9JYM4
1,1.4,0.169,3llc,B9JYM4
1,1.5,0.161,3llc,B9JYM4
2,0.1,0.97,3llc,B9JYM4
2,0.2,0.989,3llc,B9JYM4
2,0.3,0.989,3llc,B9JYM4
2,0.4,0.989,3llc,B9JYM4
2,0.5,0.989,3llc,B9JYM4
2,0.6,0.989,3llc,B9JYM4
2,0.7,0.989,3llc,B9JYM4
2,0.8,0.989,3llc,B9JYM4
2,0.9,0.456,3llc,B9JYM4
2,1.0,0.405,3llc,B9JYM4
2,1.1,0.286,3llc,B9JYM4
2,1.2,0.207,3llc,B9JYM4
2,1.3,0.188,3llc,B9JYM4
2,1.4,0.161,3llc,B9JYM4
2,1.5,0.149,3llc,B9JYM4
3,0.1,0.97,3llc,B9JYM4
3,0.2,0.985,3llc,B9JYM4
3,0.3,0.989,3llc,B9JYM4
3,0.4,0.989,3llc,B9JYM4
3,0.5,0.989,3llc,B9JYM4
3,0.6,0.989,3llc,B9JYM4
3,0.7,0.989,3llc,B9JYM4
3,0.8,0.992,3llc,B9JYM4
3,0.9,0.563,3llc,B9JYM4
3,1.0,0.456,3llc,B9JYM4
3,1.1,0.232,3llc,B9JYM4
3,1.2,0.232,3llc,B9JYM4
3,1.3,0.153,3llc,B9JYM4
3,1.4,0.142,3llc,B9JYM4
3,1.5,0.126,3llc,B9JYM4
4,0.1,0.97,3llc,B9JYM4
4,0.2,0.97,3llc,B9JYM4
4,0.3,0.985,3llc,B9JYM4
4,0.4,0.989,3llc,B9JYM4
4,0.5,0.989,3llc,B9JYM4
4,0.6,0.989,3llc,B9JYM4
4,0.7,0.989,3llc,B9JYM4
4,0.8,0.989,3llc,B9JYM4
4,0.9,0.992,3llc,B9JYM4
4,1.0,0.323,3llc,B9JYM4
4,1.1,0.429,3llc,B9JYM4
4,1.2,0.157,3llc,B9JYM4
4,1.3,0.126,3llc,B9JYM4
4,1.4,0.119,3llc,B9JYM4
4,1.5,0.107,3llc,B9JYM4
5,0.1,0.97,3llc,B9JYM4
5,0.2,0.97,3llc,B9JYM4
5,0.3,0.985,3llc,B9JYM4
5,0.4,0.985,3llc,B9JYM4
5,0.5,0.989,3llc,B9JYM4
5,0.6,0.989,3llc,B9JYM4
5,0.7,0.989,3llc,B9JYM4
5,0.8,0.989,3llc,B9JYM4
5,0.9,0.992,3llc,B9JYM4
5,1.0,0.361,3llc,B9JYM4
5,1.1,0.236,3llc,B9JYM4
5,1.2,0.126,3llc,B9JYM4
5,1.3,0.115,3llc,B9JYM4
5,1.4,0.1,3llc,B9JYM4
5,1.5,0.046,3llc,B9JYM4
6,0.1,0.97,3llc,B9JYM4
6,0.2,0.97,3llc,B9JYM4
6,0.3,0.97,3llc,B9JYM4
6,0.4,0.985,3llc,B9JYM4
6,0.5,0.985,3llc,B9JYM4
6,0.6,0.989,3llc,B9JYM4
6,0.7,0.989,3llc,B9JYM4
6,0.8,0.989,3llc,B9JYM4
6,0.9,0.992,3llc,B9JYM4
6,1.0,0.303,3llc,B9JYM4
6,1.1,0.232,3llc,B9JYM4
6,1.2,0.115,3llc,B9JYM4
6,1.3,0.096,3llc,B9JYM4
6,1.4,0.042,3llc,B9JYM4
6,1.5,0.038,3llc,B9JYM4
7,0.1,0.97,3llc,B9JYM4
7,0.2,0.97,3llc,B9JYM4
7,0.3,0.97,3llc,B9JYM4
7,0.4,0.985,3llc,B9JYM4
7,0.5,0.985,3llc,B9JYM4
7,0.6,0.985,3llc,B9JYM4
7,0.7,0.989,3llc,B9JYM4
7,0.8,0.989,3llc,B9JYM4
7,0.9,0.992,3llc,B9JYM4
7,1.0,0.39,3llc,B9JYM4
7,1.1,0.134,3llc,B9JYM4
7,1.2,0.042,3llc,B9JYM4
7,1.3,0.038,3llc,B9JYM4
7,1.4,0.97,3llc,B9JYM4
7,1.5,0.97,3llc,B9JYM4
8,0.1,0.97,3llc,B9JYM4
8,0.2,0.97,3llc,B9JYM4
8,0.3,0.97,3llc,B9JYM4
8,0.4,0.97,3llc,B9JYM4
8,0.5,0.985,3llc,B9JYM4
8,0.6,0.985,3llc,B9JYM4
8,0.7,0.989,3llc,B9JYM4
8,0.8,0.989,3llc,B9JYM4
8,0.9,0.989,3llc,B9JYM4
8,1.0,0.494,3llc,B9JYM4
8,1.1,0.111,3llc,B9JYM4
8,1.2,0.038,3llc,B9JYM4
8,1.3,0.97,3llc,B9JYM4
8,1.4,0.97,3llc,B9JYM4
8,1.5,0.97,3llc,B9JYM4
9,0.1,0.97,3llc,B9JYM4
9,0.2,0.97,3llc,B9JYM4
9,0.3,0.97,3llc,B9JYM4
9,0.4,0.97,3llc,B9JYM4
9,0.5,0.97,3llc,B9JYM4
9,0.6,0.985,3llc,B9JYM4
9,0.7,0.985,3llc,B9JYM4
9,0.8,0.989,3llc,B9JYM4
9,0.9,0.989,3llc,B9JYM4
9,1.0,0.532,3llc,B9JYM4
9,1.1,0.042,3llc,B9JYM4
9,1.2,0.97,3llc,B9JYM4
9,1.3,0.97,3llc,B9JYM4
9,1.4,0.97,3llc,B9JYM4
9,1.5,0.97,3llc,B9JYM4
10,0.1,0.97,3llc,B9JYM4
10,0.2,0.97,3llc,B9JYM4
10,0.3,0.97,3llc,B9JYM4
10,0.4,0.97,3llc,B9JYM4
10,0.5,0.97,3llc,B9JYM4
10,0.6,0.97,3llc,B9JYM4
10,0.7,0.985,3llc,B9JYM4
10,0.8,0.989,3llc,B9JYM4
10,0.9,0.989,3llc,B9JYM4
10,1.0,0.536,3llc,B9JYM4
10,1.1,0.97,3llc,B9JYM4
10,1.2,0.97,3llc,B9JYM4
10,1.3,0.97,3llc,B9JYM4
10,1.4,0.97,3llc,B9JYM4
10,1.5,0.97,3llc,B9JYM4
0,0.1,0.615,4g1e,P06756
0,0.2,0.537,4g1e,P06756
0,0.3,0.537,4g1e,P06756
0,0.4,0.656,4g1e,P06756
0,0.5,0.656,4g1e,P06756
0,0.6,0.656,4g1e,P06756
0,0.7,0.656,4g1e,P06756
0,0.8,0.659,4g1e,P06756
0,0.9,0.659,4g1e,P06756
0,1.0,0.656,4g1e,P06756
0,1.1,0.655,4g1e,P06756
0,1.2,0.651,4g1e,P06756
0,1.3,0.651,4g1e,P06756
0,1.4,0.651,4g1e,P06756
0,1.5,0.651,4g1e,P06756
1,0.1,0.615,4g1e,P06756
1,0.2,0.537,4g1e,P06756
1,0.3,0.537,4g1e,P06756
1,0.4,0.656,4g1e,P06756
1,0.5,0.656,4g1e,P06756
1,0.6,0.656,4g1e,P06756
1,0.7,0.656,4g1e,P06756
1,0.8,0.656,4g1e,P06756
1,0.9,0.656,4g1e,P06756
1,1.0,0.656,4g1e,P06756
1,1.1,0.659,4g1e,P06756
1,1.2,0.659,4g1e,P06756
1,1.3,0.655,4g1e,P06756
1,1.4,0.655,4g1e,P06756
1,1.5,0.655,4g1e,P06756
2,0.1,0.61,4g1e,P06756
2,0.2,0.537,4g1e,P06756
2,0.3,0.533,4g1e,P06756
2,0.4,0.537,4g1e,P06756
2,0.5,0.656,4g1e,P06756
2,0.6,0.656,4g1e,P06756
2,0.7,0.656,4g1e,P06756
2,0.8,0.656,4g1e,P06756
2,0.9,0.656,4g1e,P06756
2,1.0,0.656,4g1e,P06756
2,1.1,0.656,4g1e,P06756
2,1.2,0.656,4g1e,P06756
2,1.3,0.656,4g1e,P06756
2,1.4,0.656,4g1e,P06756
2,1.5,0.656,4g1e,P06756
3,0.1,0.613,4g1e,P06756
3,0.2,0.536,4g1e,P06756
3,0.3,0.534,4g1e,P06756
3,0.4,0.536,4g1e,P06756
3,0.5,0.537,4g1e,P06756
3,0.6,0.653,4g1e,P06756
3,0.7,0.648,4g1e,P06756
3,0.8,0.648,4g1e,P06756
3,0.9,0.653,4g1e,P06756
3,1.0,0.653,4g1e,P06756
3,1.1,0.656,4g1e,P06756
3,1.2,0.656,4g1e,P06756
3,1.3,0.656,4g1e,P06756
3,1.4,0.656,4g1e,P06756
3,1.5,0.656,4g1e,P06756
4,0.1,0.61,4g1e,P06756
4,0.2,0.61,4g1e,P06756
4,0.3,0.532,4g1e,P06756
4,0.4,0.533,4g1e,P06756
4,0.5,0.536,4g1e,P06756
4,0.6,0.536,4g1e,P06756
4,0.7,0.536,4g1e,P06756
4,0.8,0.533,4g1e,P06756
4,0.9,0.648,4g1e,P06756
4,1.0,0.648,4g1e,P06756
4,1.1,0.653,4g1e,P06756
4,1.2,0.653,4g1e,P06756
4,1.3,0.653,4g1e,P06756
4,1.4,0.653,4g1e,P06756
4,1.5,0.653,4g1e,P06756
5,0.1,0.61,4g1e,P06756
5,0.2,0.61,4g1e,P06756
5,0.3,0.536,4g1e,P06756
5,0.4,0.534,4g1e,P06756
5,0.5,0.532,4g1e,P06756
5,0.6,0.533,4g1e,P06756
5,0.7,0.536,4g1e,P06756
5,0.8,0.532,4g1e,P06756
5,0.9,0.533,4g1e,P06756
5,1.0,0.533,4g1e,P06756
5,1.1,0.651,4g1e,P06756
5,1.2,0.653,4g1e,P06756
5,1.3,0.653,4g1e,P06756
5,1.4,0.653,4g1e,P06756
5,1.5,0.653,4g1e,P06756
6,0.1,0.61,4g1e,P06756
6,0.2,0.61,4g1e,P06756
6,0.3,0.61,4g1e,P06756
6,0.4,0.534,4g1e,P06756
6,0.5,0.534,4g1e,P06756
6,0.6,0.534,4g1e,P06756
6,0.7,0.534,4g1e,P06756
6,0.8,0.539,4g1e,P06756
6,0.9,0.536,4g1e,P06756
6,1.0,0.536,4g1e,P06756
6,1.1,0.536,4g1e,P06756
6,1.2,0.537,4g1e,P06756
6,1.3,0.655,4g1e,P06756
6,1.4,0.655,4g1e,P06756
6,1.5,0.655,4g1e,P06756
7,0.1,0.204,4g1e,P06756
7,0.2,0.61,4g1e,P06756
7,0.3,0.61,4g1e,P06756
7,0.4,0.538,4g1e,P06756
7,0.5,0.537,4g1e,P06756
7,0.6,0.537,4g1e,P06756
7,0.7,0.537,4g1e,P06756
7,0.8,0.541,4g1e,P06756
7,0.9,0.541,4g1e,P06756
7,1.0,0.541,4g1e,P06756
7,1.1,0.538,4g1e,P06756
7,1.2,0.538,4g1e,P06756
7,1.3,0.54,4g1e,P06756
7,1.4,0.538,4g1e,P06756
7,1.5,0.651,4g1e,P06756
8,0.1,0.205,4g1e,P06756
8,0.2,0.612,4g1e,P06756
8,0.3,0.61,4g1e,P06756
8,0.4,0.608,4g1e,P06756
